user_id,signup_day,signup_hour,country,city,gender,age,device_type,acquisition_source,campaign_group,lifetime_sessions,sessions_last_7d,avg_session_minutes,notification_views,notification_clicks,used_free_trial,viewed_pricing_page,added_payment_method,support_interaction,positive_interaction,negative_interaction,wallet_balance,converted
101299,Sun,8,India,London,Male,30.0,iOS,organic,brand,8,2,3.32,5,0,0,0,0,0,0,0,31.25,0
101300,Sun,0,India,London,Male,37.0,Android,google,remarketing,3,4,3.26,1,2,0,0,0,0,1,0,45.42,0
101301,Mon,7,India,Mumbai,Female,22.0,Android,organic,lookalike,11,0,8.92,0,1,0,0,0,0,0,0,199.57,0
101302,Mon,22,India,Delhi,Male,28.0,Android,email,none,8,0,6.6,4,1,0,1,0,0,0,0,2.15,1
101303,Mon,5,India,Hyderabad,Female,44.0,iOS,referral,remarketing,10,3,10.05,4,3,0,0,0,0,0,0,81.33,0
101304,Mon,5,India,Mumbai,Male,32.0,iOS,organic,brand,7,1,3.73,6,2,0,1,0,1,0,0,158.27,0
101305,Sun,21,India,London,Female,32.0,iOS,google,remarketing,9,3,10.74,5,0,0,0,0,0,0,0,102.8,0
101306,Sun,17,India,London,Male,49.0,Web,organic,generic,7,2,4.9,1,1,0,0,0,0,0,0,19.54,0
101307,Tue,16,India,Dubai,Male,20.0,Android,referral,remarketing,8,2,3.07,4,1,1,0,0,0,0,0,51.82,0
101308,Sat,11,India,Pune,Male,37.0,iOS,meta,crm_push,8,2,1.09,2,2,0,0,0,0,0,0,192.89,0
101309,Fri,5,United Kingdom,London,Female,44.0,iOS,meta,crm_push,4,1,1.94,3,0,0,1,0,0,0,0,9.84,0
101310,Wed,7,India,Chennai,Female,28.0,iOS,google,generic,5,7,3.41,4,1,0,0,0,0,0,0,350.63,0
101311,Sun,18,India,London,Male,38.0,Android,meta,none,6,0,6.28,5,1,0,0,0,0,0,0,12.4,0
101312,Wed,9,India,Pune,Female,23.0,Web,google,remarketing,5,1,2.95,1,3,1,0,1,1,0,0,12.29,0
101313,Sat,0,India,London,Female,26.0,Android,google,none,2,2,19.35,4,2,0,0,0,0,0,0,134.07,0
101314,Sat,12,India,Chennai,Unknown,34.0,iOS,meta,lookalike,5,3,8.58,4,1,0,0,1,0,0,0,140.98,0
101315,Wed,16,India,Hyderabad,Male,37.0,Android,meta,remarketing,3,4,2.31,1,1,0,0,0,0,0,0,3.09,0
101316,Sun,2,Canada,Mumbai,Female,40.0,Android,google,crm_push,7,2,3.88,3,2,0,1,0,0,0,0,14.74,0
101317,Wed,7,India,Chennai,Male,44.0,Android,organic,crm_push,1,0,4.29,1,1,1,1,0,0,0,0,237.34,0
101318,Tue,13,UAE,Pune,Male,30.0,Android,google,none,1,1,6.92,3,2,0,0,1,0,0,0,26.21,0
101319,Thu,2,India,Mumbai,Unknown,41.0,Android,google,brand,3,0,1.14,4,2,0,0,0,0,1,0,0.99,0
101320,Sun,15,India,Mumbai,Female,28.0,iOS,meta,crm_push,2,5,15.37,2,2,0,0,1,0,0,0,23.45,1
101321,Sun,12,India,Pune,Male,38.0,Android,referral,brand,5,1,18.53,1,0,0,1,0,0,0,0,106.37,0
101322,Fri,19,India,Dubai,Male,33.0,Android,organic,crm_push,0,3,7.54,1,0,0,0,0,0,1,0,198.59,0
101323,Mon,23,India,Delhi,Female,35.0,Android,organic,crm_push,4,1,12.53,0,1,0,0,0,0,1,0,13.49,0
101324,Thu,16,India,London,Female,34.0,Android,organic,lookalike,4,3,6.48,3,1,1,0,0,0,0,0,20.33,0
101325,Sat,12,India,Chennai,Male,18.0,Android,meta,brand,3,2,4.38,3,0,0,1,0,0,1,0,46.6,0
101326,Sun,5,UAE,Pune,Female,22.0,Android,google,brand,2,2,2.42,8,0,1,0,0,0,0,0,110.36,0
101327,Wed,16,United Kingdom,Hyderabad,Male,32.0,Android,email,crm_push,5,3,7.38,2,1,0,1,0,0,1,0,86.0,1
101328,Thu,13,India,Bengaluru,Male,18.0,Android,organic,brand,5,3,5.65,4,3,0,0,0,0,0,0,31.74,0
101329,Fri,16,India,Pune,Female,38.0,Android,meta,crm_push,3,3,15.75,2,1,1,1,0,0,0,0,5.49,0
101330,Sat,7,India,London,Male,38.0,Android,referral,crm_push,2,4,9.12,4,0,1,1,0,0,0,0,23.33,1
101331,Mon,10,India,London,Male,34.0,Android,referral,none,6,0,2.7,6,0,0,1,0,0,0,0,19.83,1
101332,Mon,19,India,Mumbai,Female,22.0,Web,affiliate,remarketing,2,3,8.38,4,0,0,0,0,0,1,0,1.7,0
101333,Fri,0,India,Mumbai,Female,42.0,Android,email,brand,7,3,3.7,3,2,0,0,0,0,0,0,295.24,0
101334,Fri,6,India,Pune,Male,47.0,Android,referral,generic,5,1,2.65,2,3,0,1,0,0,1,0,23.59,0
101335,Wed,20,India,Bengaluru,Female,32.0,Android,organic,none,10,3,3.47,1,1,1,1,0,0,0,0,144.89,1
101336,Sun,20,UAE,Dubai,Female,35.0,Android,organic,brand,2,0,3.06,4,1,0,0,0,1,0,0,53.07,0
101337,Mon,16,India,Pune,Male,33.0,Android,organic,brand,6,3,7.04,1,2,1,0,0,0,0,0,286.88,0
101338,Sat,9,UAE,Bengaluru,Female,35.0,Android,email,lookalike,6,0,8.98,2,0,0,0,0,0,0,0,12.96,0
101339,Thu,10,India,Dubai,Male,30.0,Android,affiliate,generic,6,0,1.58,0,1,0,0,1,0,1,0,9.38,0
101340,Sat,21,India,Bengaluru,Male,31.0,Android,organic,generic,4,1,3.29,6,1,0,0,0,0,0,0,0.2,0
101341,Tue,8,India,London,Female,38.0,Android,meta,lookalike,6,2,8.29,1,2,1,0,0,0,0,1,101.39,0
101342,Tue,8,India,London,Unknown,50.0,iOS,email,lookalike,6,1,9.29,3,1,0,0,1,0,0,0,29.27,1
101343,Fri,23,India,London,Male,20.0,Web,affiliate,brand,2,6,6.61,2,0,1,0,0,0,0,1,163.44,0
101344,Wed,4,India,Hyderabad,Male,30.0,Android,meta,remarketing,3,3,5.24,2,2,0,1,1,0,1,0,80.37,0
101345,Tue,16,India,London,Male,22.0,Android,affiliate,lookalike,3,5,2.79,2,1,0,0,1,0,0,0,68.91,0
101346,Mon,8,India,Chennai,Male,44.0,Web,google,generic,6,2,1.8,0,2,1,0,1,1,0,0,53.38,0
101347,Sat,16,India,Mumbai,Male,26.0,iOS,google,generic,2,3,4.35,4,1,1,1,0,0,0,0,23.89,1
101348,Sat,23,India,Mumbai,Male,19.0,Android,meta,brand,5,4,4.43,3,0,0,0,0,0,0,0,5.35,0
101349,Fri,20,India,Bengaluru,Female,36.0,iOS,google,remarketing,3,1,5.13,7,0,0,0,0,1,0,0,46.9,0
101350,Sun,18,India,Mumbai,Male,45.0,Android,organic,crm_push,8,4,7.15,0,2,0,0,0,0,0,0,8.35,0
101351,Sun,6,India,Delhi,Male,36.0,Android,email,lookalike,3,0,6.85,5,0,0,0,0,0,0,0,188.93,1
101352,Thu,22,India,Dubai,Female,33.0,Android,email,lookalike,7,1,8.08,2,1,0,1,0,0,0,0,141.44,0
101353,Fri,8,UAE,Bengaluru,Female,34.0,Android,email,brand,2,0,5.44,3,1,1,0,0,0,0,0,77.36,0
101354,Thu,6,India,Mumbai,Male,42.0,Android,google,none,4,3,2.72,4,1,1,0,0,0,0,0,48.18,0
101355,Sun,12,United States,Delhi,Male,24.0,Android,meta,none,3,2,16.07,1,1,0,0,0,0,0,0,48.44,0
101356,Fri,10,India,Dubai,Female,30.0,iOS,google,remarketing,6,2,2.1,2,0,1,0,0,0,0,0,49.97,0
101357,Fri,13,India,Hyderabad,Male,27.0,Android,organic,generic,5,2,2.78,6,0,1,0,0,0,0,0,109.46,0
101358,Fri,18,India,Mumbai,Male,22.0,Android,meta,generic,2,4,6.78,2,0,0,0,0,0,0,0,10.79,0
101359,Sun,10,India,Delhi,Female,28.0,Android,organic,crm_push,12,1,3.67,2,0,1,1,0,0,0,0,60.62,1
101360,Thu,12,India,Pune,Male,40.0,Android,organic,generic,1,3,12.72,1,0,1,0,0,0,0,0,133.99,1
101361,Thu,13,United States,Chennai,Male,36.0,Android,email,none,4,2,5.49,4,1,0,0,1,1,0,0,57.09,0
101362,Fri,12,India,Pune,Male,36.0,Web,organic,none,6,0,7.98,2,0,0,0,0,0,0,0,1.11,0
101363,Tue,0,India,Delhi,Male,32.0,Android,affiliate,lookalike,4,1,4.81,3,0,1,0,0,0,1,0,22.45,1
101364,Wed,7,India,Bengaluru,Male,35.0,Android,meta,crm_push,7,0,1.41,2,1,0,0,0,1,0,0,88.35,0
101365,Sun,11,Australia,London,Unknown,25.0,iOS,affiliate,remarketing,5,0,21.05,2,0,0,1,0,1,0,0,217.69,1
101366,Wed,18,India,London,Male,29.0,Android,organic,crm_push,4,2,6.53,4,2,1,0,0,0,0,0,179.36,0
101367,Wed,11,India,London,Male,33.0,iOS,meta,remarketing,7,3,2.72,4,1,0,0,0,1,0,0,138.4,1
101368,Thu,7,India,Dubai,Male,33.0,Android,google,none,7,2,5.22,3,3,1,0,0,0,0,0,239.92,0
101369,Thu,7,United States,Bengaluru,Female,34.0,Android,referral,generic,2,2,9.14,4,0,0,1,0,0,0,0,26.27,0
101370,Tue,20,UAE,Dubai,Female,30.0,Android,google,brand,5,8,1.11,4,0,0,1,0,0,0,0,1.0,1
101371,Wed,12,India,Mumbai,Male,28.0,Android,organic,crm_push,3,1,5.51,3,1,0,1,0,0,0,1,35.0,0
101372,Wed,11,Canada,London,Female,56.0,Android,referral,crm_push,4,0,4.32,1,0,1,0,0,0,0,0,68.83,0
101373,Fri,15,United Kingdom,Pune,Male,38.0,iOS,google,lookalike,5,2,2.15,2,1,1,0,0,0,0,0,30.44,0
101374,Thu,0,India,Bengaluru,Male,34.0,iOS,organic,lookalike,7,3,9.3,3,1,1,1,0,0,1,0,3.62,1
101375,Wed,12,India,Bengaluru,Male,29.0,Android,google,none,6,1,2.87,0,1,0,0,1,0,0,0,56.61,1
101376,Sat,6,India,London,Male,27.0,iOS,meta,remarketing,3,0,12.0,3,2,0,1,0,0,0,0,17.82,1
101377,Tue,4,UAE,Pune,Male,30.0,Android,organic,brand,6,2,3.74,2,0,0,1,0,0,0,0,104.03,1
101378,Sat,7,India,Hyderabad,Female,33.0,Android,google,lookalike,3,1,8.34,5,1,0,0,0,0,1,0,7.47,0
101379,Sat,13,United States,Bengaluru,Male,18.0,Android,organic,lookalike,4,2,6.7,1,1,0,0,0,0,0,0,253.85,0
101380,Sun,22,India,London,Female,18.0,iOS,meta,generic,5,1,6.19,0,1,0,0,0,0,0,0,167.44,0
101381,Sun,12,United States,Chennai,Male,26.0,Android,email,generic,4,1,5.27,1,0,0,0,0,0,0,0,165.63,0
101382,Tue,14,India,Delhi,Male,33.0,Android,google,none,5,2,5.96,2,1,0,1,0,0,0,0,124.81,0
101383,Sat,22,India,Dubai,Male,29.0,iOS,google,none,4,3,8.3,2,1,0,0,0,0,0,0,80.32,0
101384,Wed,16,United Kingdom,Mumbai,Female,43.0,Android,organic,lookalike,9,1,12.31,2,3,0,0,0,0,1,0,4.39,0
101385,Thu,14,United Kingdom,Bengaluru,Male,19.0,Android,organic,remarketing,6,2,3.67,5,2,0,1,0,0,0,0,86.88,0
101386,Tue,19,Canada,Chennai,Female,25.0,Android,organic,brand,1,2,18.93,4,0,0,0,0,0,0,0,109.93,0
101387,Fri,17,India,Chennai,Male,43.0,Android,google,lookalike,5,4,10.05,3,1,0,0,0,0,0,0,11.22,1
101388,Sat,17,India,Bengaluru,Male,32.0,Android,meta,remarketing,7,1,7.48,5,2,0,0,0,0,0,0,76.52,1
101389,Tue,1,India,Hyderabad,Male,38.0,Web,affiliate,remarketing,2,1,7.12,3,1,0,1,0,0,0,0,52.14,0
101390,Mon,3,India,Delhi,Male,47.0,Android,organic,lookalike,4,2,0.74,5,0,0,0,0,0,0,0,51.16,0
101391,Mon,0,India,Mumbai,Male,25.0,Android,meta,remarketing,4,0,18.41,3,1,0,0,1,1,0,0,17.8,0
101392,Sun,3,India,Bengaluru,Male,30.0,Android,meta,crm_push,2,1,8.72,4,1,1,1,0,1,1,0,107.59,0
101393,Thu,17,India,Dubai,Female,29.0,Android,meta,remarketing,4,1,2.61,2,0,0,0,0,0,1,0,207.35,0
101394,Wed,4,UAE,Mumbai,Male,18.0,Android,referral,lookalike,6,0,1.51,5,1,1,1,0,0,0,0,124.02,0
101395,Thu,18,India,Pune,Female,29.0,iOS,organic,remarketing,3,4,8.86,1,1,0,0,0,0,0,0,36.84,0
101396,Thu,14,India,Chennai,Male,38.0,Android,organic,lookalike,4,1,3.82,4,0,0,0,0,0,0,0,331.7,0
101397,Thu,7,India,Chennai,Male,35.0,Android,meta,generic,2,5,5.14,2,1,0,1,0,0,0,1,36.23,1
101398,Thu,19,India,Bengaluru,Female,36.0,Android,google,lookalike,6,2,4.98,3,0,0,0,0,0,0,0,21.37,0
101399,Fri,16,India,Bengaluru,Male,28.0,iOS,organic,remarketing,3,2,5.12,4,0,0,0,1,0,0,0,275.57,0
101400,Fri,0,UAE,Dubai,Male,26.0,iOS,organic,lookalike,4,2,1.29,3,1,1,1,0,0,1,0,124.78,1
101401,Sun,11,Canada,Pune,Female,41.0,iOS,google,brand,4,4,11.2,2,2,1,0,0,0,0,0,114.59,0
101402,Tue,18,Australia,Hyderabad,Female,27.0,Android,meta,lookalike,4,0,3.7,3,1,0,0,0,1,0,0,6.45,1
101403,Mon,14,UAE,Bengaluru,Male,33.0,Web,organic,lookalike,4,0,4.5,8,2,0,0,0,0,0,0,17.06,0
101404,Thu,8,India,Chennai,Male,32.0,Android,google,brand,6,4,3.09,3,1,0,1,0,0,0,0,1.5,1
101405,Sun,6,India,Mumbai,Female,43.0,iOS,google,brand,4,1,9.49,3,0,0,0,0,0,0,0,119.92,1
101406,Tue,1,India,Delhi,Male,39.0,Android,google,brand,7,4,3.03,3,1,1,1,0,0,0,0,26.09,1
101407,Mon,8,India,London,Female,21.0,Android,affiliate,none,4,2,2.35,5,0,1,0,0,0,0,0,11.35,0
101408,Sat,9,India,Mumbai,Male,21.0,Web,organic,crm_push,3,2,8.44,2,2,0,1,0,0,1,0,16.06,1
101409,Wed,1,India,Hyderabad,Male,36.0,Android,affiliate,none,2,0,4.37,4,0,1,0,0,0,0,0,81.98,1
101410,Fri,18,India,Delhi,Female,30.0,Android,meta,lookalike,4,2,7.01,2,1,1,0,0,0,0,0,45.4,0
101411,Sat,10,India,Mumbai,Female,27.0,iOS,email,none,3,2,3.51,4,1,1,1,0,0,1,0,226.96,0
101412,Mon,12,India,Mumbai,Male,39.0,Android,google,none,1,2,2.41,4,2,0,1,0,0,0,0,36.44,0
101413,Sat,9,India,Pune,Male,32.0,iOS,google,brand,4,3,4.02,2,2,0,0,1,0,0,1,143.6,0
101414,Wed,13,India,London,Female,31.0,Android,referral,brand,5,3,10.09,4,0,0,1,1,0,0,0,63.25,0
101415,Sun,17,India,Dubai,Female,37.0,Android,referral,generic,5,3,3.97,3,0,1,0,1,0,0,0,97.76,1
101416,Mon,18,India,Hyderabad,Male,28.0,Web,organic,none,4,4,10.67,5,2,1,0,0,0,0,0,14.78,0
101417,Sat,21,United States,Chennai,Female,44.0,Android,organic,crm_push,3,2,3.79,6,1,1,1,0,0,0,0,110.58,0
101418,Fri,8,India,Pune,Female,25.0,iOS,google,lookalike,3,3,7.47,5,1,0,1,0,0,0,0,7.16,0
101419,Fri,6,India,Delhi,Female,36.0,Android,referral,remarketing,6,2,4.93,3,0,1,0,0,0,1,0,93.98,0
101420,Tue,2,United States,London,Female,42.0,iOS,google,crm_push,1,1,3.83,1,1,0,0,0,0,0,0,50.12,0
101421,Sat,19,India,Chennai,Male,20.0,Android,meta,crm_push,5,4,2.61,5,0,0,0,0,0,1,0,20.76,1
101422,Thu,5,India,Pune,Female,28.0,Android,email,generic,4,4,3.66,3,2,1,0,0,0,0,1,52.37,0
101423,Sat,20,India,London,Female,40.0,iOS,email,lookalike,6,5,5.81,3,0,0,0,0,0,0,0,154.86,1
101424,Sun,1,India,Dubai,Male,40.0,Android,meta,lookalike,6,3,1.33,4,1,1,0,1,0,1,0,13.45,1
101425,Mon,5,United States,Hyderabad,Male,30.0,iOS,google,brand,8,4,2.44,1,0,0,0,0,1,1,0,14.87,0
101426,Mon,2,United States,Bengaluru,Male,25.0,iOS,affiliate,brand,4,1,7.34,3,1,0,0,0,0,0,0,61.09,0
101427,Sun,15,India,Dubai,Female,39.0,iOS,meta,crm_push,1,2,1.85,4,3,0,1,0,0,0,0,78.52,0
101428,Sat,7,India,Bengaluru,Male,40.0,Web,email,generic,7,3,5.42,3,0,1,0,0,0,0,0,43.61,0
101429,Sun,1,India,Delhi,Female,22.0,Android,google,lookalike,9,1,8.75,2,0,0,0,0,0,0,0,24.78,0
101430,Wed,16,India,Bengaluru,Female,21.0,Android,meta,generic,2,1,12.34,3,1,0,0,0,0,0,0,5.56,0
101431,Sun,8,India,Pune,Female,33.0,Android,organic,remarketing,5,2,1.04,4,1,1,1,0,0,0,0,4.09,1
101432,Fri,11,India,Delhi,Female,36.0,Android,organic,lookalike,6,2,5.61,4,3,0,0,0,0,0,0,3.33,0
101433,Sun,2,India,Chennai,Unknown,29.0,Android,email,brand,2,3,15.55,2,0,0,0,0,0,0,0,185.24,0
101434,Mon,10,India,Dubai,Male,36.0,Android,meta,crm_push,10,2,12.78,2,2,1,1,0,0,1,0,11.27,1
101435,Fri,0,India,Dubai,Female,25.0,Android,email,generic,5,3,1.48,2,1,0,0,0,0,0,0,27.98,1
101436,Mon,22,India,Hyderabad,Male,18.0,Android,organic,brand,2,1,6.41,2,0,1,0,0,0,0,0,340.88,0
101437,Tue,12,India,Delhi,Female,28.0,Android,meta,crm_push,5,1,3.25,4,0,0,0,0,0,1,0,209.91,0
101438,Thu,14,United States,Chennai,Male,32.0,iOS,google,brand,7,0,3.33,0,2,0,1,0,0,0,0,3.5,0
101439,Mon,4,India,Dubai,Unknown,29.0,Android,meta,lookalike,5,2,3.57,4,2,0,0,0,0,0,0,64.11,0
101440,Fri,20,India,Delhi,Female,22.0,Android,google,generic,5,5,8.62,3,0,0,1,0,0,0,0,80.3,1
101441,Tue,16,UAE,Mumbai,Female,18.0,iOS,email,remarketing,3,0,6.88,3,3,1,0,0,0,0,0,4.45,0
101442,Mon,22,India,Mumbai,Male,27.0,Android,email,none,7,1,6.86,3,0,1,0,0,0,0,0,104.19,0
101443,Wed,23,India,Delhi,Male,38.0,Web,organic,brand,2,1,6.63,2,0,0,0,0,0,1,0,352.97,0
101444,Sun,5,India,Dubai,Female,41.0,Android,google,none,11,1,2.71,6,1,0,1,0,0,0,0,44.88,0
101445,Thu,20,India,London,Male,41.0,Android,meta,generic,6,2,2.43,3,5,0,0,0,0,0,0,47.74,0
101446,Mon,21,India,Bengaluru,Female,24.0,Android,email,lookalike,5,3,2.04,2,1,0,0,1,0,0,0,86.15,0
101447,Tue,10,India,Mumbai,Male,22.0,iOS,email,brand,6,2,5.0,4,2,1,0,0,0,0,0,106.71,1
101448,Wed,17,India,London,Female,35.0,Android,email,lookalike,4,0,1.01,4,2,0,0,0,0,0,0,124.77,0
101449,Sat,3,Australia,London,Male,36.0,iOS,google,remarketing,4,2,6.75,3,0,0,0,0,0,0,0,6.46,0
101450,Tue,2,India,Hyderabad,Female,34.0,Android,google,remarketing,5,1,13.83,4,0,1,1,0,0,0,0,129.03,0
101451,Sun,12,India,Chennai,Female,18.0,Android,organic,crm_push,5,2,7.09,4,0,1,0,0,0,0,0,159.65,0
101452,Tue,22,Canada,Pune,Male,24.0,Android,organic,crm_push,1,3,7.68,5,2,0,0,0,1,0,0,3.7,0
101453,Wed,8,India,Mumbai,Male,31.0,Android,email,crm_push,7,2,3.11,3,1,0,0,0,0,1,0,3.19,0
101454,Tue,20,Australia,Delhi,Male,35.0,Android,organic,lookalike,9,2,3.89,4,0,1,0,0,0,0,0,64.04,0
101455,Wed,5,India,Bengaluru,Female,37.0,iOS,affiliate,crm_push,6,1,4.87,1,1,1,0,0,0,0,0,54.94,0
101456,Mon,11,United Kingdom,Pune,Female,32.0,Android,referral,generic,6,0,4.71,0,1,0,0,0,0,0,0,313.35,0
101457,Wed,1,India,Chennai,Female,34.0,Android,referral,none,3,1,6.78,5,1,0,0,0,0,1,0,27.9,0
101458,Wed,2,United States,London,Male,32.0,Android,referral,none,6,1,12.95,1,2,1,0,0,0,0,0,71.37,0
101459,Thu,2,Australia,Chennai,Male,36.0,iOS,google,lookalike,8,0,4.79,4,0,0,0,0,0,0,0,56.53,0
101460,Wed,11,India,Dubai,Male,34.0,Web,referral,lookalike,8,5,11.14,2,1,1,1,0,0,1,0,61.38,1
101461,Wed,14,India,Mumbai,Male,32.0,iOS,organic,crm_push,8,3,5.33,6,0,0,0,0,0,0,0,86.23,0
101462,Sat,8,India,Chennai,Male,29.0,Web,organic,none,6,3,1.77,3,2,1,0,0,0,0,0,61.71,0
101463,Mon,22,India,Chennai,Unknown,32.0,iOS,email,none,4,0,5.79,2,1,1,1,0,0,1,0,0.56,0
101464,Sun,7,India,Bengaluru,Female,35.0,Web,organic,crm_push,3,1,6.09,3,1,0,1,0,0,0,0,148.48,1
101465,Thu,10,India,Dubai,Male,33.0,iOS,affiliate,lookalike,5,4,1.83,3,0,0,1,0,0,0,0,17.97,0
101466,Sat,15,India,Dubai,Female,34.0,Android,meta,remarketing,5,0,12.07,1,1,0,0,0,0,0,0,21.03,0
101467,Fri,21,India,London,Female,42.0,Android,email,remarketing,3,3,7.86,5,2,1,0,0,0,1,0,83.52,0
101468,Mon,3,India,Bengaluru,Male,33.0,Android,organic,crm_push,4,2,9.86,0,1,1,0,0,0,1,0,51.97,0
101469,Mon,0,India,Bengaluru,Male,26.0,Android,meta,remarketing,6,2,10.23,2,2,0,0,1,0,0,0,68.36,1
101470,Fri,23,India,Delhi,Male,38.0,Android,organic,generic,4,2,2.59,3,0,0,0,1,0,0,1,55.05,0
101471,Sun,6,India,Chennai,Male,20.0,Android,referral,generic,6,4,10.25,2,0,0,0,0,0,1,0,43.28,0
101472,Wed,1,India,Chennai,Unknown,22.0,Web,organic,generic,3,1,1.28,2,1,0,0,0,0,0,0,52.82,0
101473,Sat,23,India,Dubai,Female,34.0,Android,email,lookalike,3,2,5.52,4,1,0,0,0,0,0,0,12.17,0
101474,Tue,4,India,Chennai,Male,35.0,iOS,organic,lookalike,4,0,3.8,4,0,0,0,0,0,0,0,278.69,0
101475,Thu,6,India,Hyderabad,Male,21.0,iOS,organic,lookalike,5,4,1.85,3,1,0,1,0,0,0,0,68.41,0
101476,Tue,3,India,Bengaluru,Female,28.0,Web,google,lookalike,3,2,7.65,3,1,1,0,1,0,0,1,27.04,0
101477,Fri,4,United Kingdom,Pune,Female,26.0,Web,organic,lookalike,9,4,8.38,3,1,0,0,0,0,0,0,99.82,0
101478,Mon,23,India,Dubai,Female,27.0,iOS,email,crm_push,3,3,2.51,2,0,0,1,0,0,0,0,169.69,0
101479,Sun,0,India,Mumbai,Female,39.0,Android,organic,remarketing,4,4,5.31,4,3,1,0,1,0,0,0,28.13,1
101480,Mon,0,India,Dubai,Male,37.0,Android,google,crm_push,5,0,7.42,6,1,0,1,0,0,0,0,31.39,1
101481,Thu,14,United States,London,Female,31.0,Android,meta,remarketing,1,4,0.63,3,1,0,0,0,0,0,0,46.18,0
101482,Mon,19,UAE,Pune,Female,27.0,iOS,google,crm_push,2,3,8.2,0,3,0,1,1,0,0,0,19.6,1
101483,Mon,18,India,London,Male,20.0,iOS,google,generic,5,1,2.19,0,0,0,0,0,0,1,0,132.77,0
101484,Thu,9,India,Delhi,Female,42.0,iOS,email,brand,6,1,2.3,5,1,0,0,0,0,0,0,70.2,0
101485,Sat,17,Canada,Delhi,Male,36.0,Android,organic,lookalike,3,5,8.11,5,2,0,1,0,0,0,1,4.7,1
101486,Sat,2,India,London,Male,25.0,Android,organic,brand,5,1,2.15,2,1,0,1,0,0,1,0,457.21,1
101487,Thu,10,India,Chennai,Male,37.0,Android,google,brand,5,0,10.33,2,1,0,1,0,0,1,0,68.45,0
101488,Sun,14,India,Pune,Male,30.0,Android,google,generic,6,2,4.42,4,2,1,1,0,0,1,0,176.54,0
101489,Fri,10,India,Chennai,Male,29.0,Android,meta,brand,1,3,3.5,1,0,0,0,0,0,1,0,55.71,1
101490,Mon,16,UAE,Dubai,Male,34.0,Android,google,brand,6,2,9.09,2,0,0,1,0,0,0,0,69.87,0
101491,Sun,16,UAE,Hyderabad,Male,25.0,iOS,email,generic,5,3,5.39,6,1,0,0,0,1,0,0,48.48,1
101492,Mon,5,United States,Delhi,Male,28.0,Android,organic,remarketing,7,2,5.89,2,1,1,0,0,0,0,0,43.96,0
101493,Fri,4,India,Delhi,Male,32.0,Android,google,crm_push,2,2,1.91,4,0,1,0,0,0,0,0,19.7,0
101494,Sat,7,Canada,Pune,Male,27.0,Web,google,none,2,3,17.34,5,0,0,0,0,0,0,0,261.88,1
101495,Sun,1,India,Delhi,Female,36.0,Android,meta,brand,3,2,14.39,1,2,1,0,0,1,1,0,16.05,0
101496,Wed,15,India,Hyderabad,Male,46.0,Android,affiliate,lookalike,2,3,5.57,2,1,1,0,0,0,0,0,59.79,0
101497,Wed,19,Australia,Hyderabad,Male,25.0,Android,meta,generic,4,3,3.95,5,0,0,0,1,0,0,0,7.29,0
101498,Wed,23,India,Hyderabad,Female,18.0,Android,affiliate,brand,3,0,7.08,4,3,0,0,0,0,0,0,401.38,0
101499,Sat,11,India,Mumbai,Female,18.0,Android,google,none,5,3,1.37,1,2,0,0,0,0,0,0,64.9,0
101500,Sat,5,India,Hyderabad,Female,30.0,Android,organic,remarketing,5,0,6.56,3,1,1,0,0,0,0,0,134.81,0
101501,Fri,0,Canada,Hyderabad,Male,26.0,Android,organic,remarketing,5,2,0.39,7,2,1,0,0,0,0,0,66.21,0
101502,Mon,3,India,Mumbai,Male,33.0,Android,google,none,7,4,4.21,5,1,1,0,0,0,0,0,130.77,0
101503,Fri,16,India,Chennai,Female,32.0,Android,google,lookalike,4,1,2.01,0,1,0,0,0,0,1,0,61.16,0
101504,Fri,12,India,Dubai,Male,18.0,iOS,organic,brand,4,3,8.24,1,0,0,0,1,0,0,0,47.1,1
101505,Sat,17,United States,Bengaluru,Male,18.0,Android,google,lookalike,3,0,3.35,5,0,1,0,0,0,0,1,48.69,0
101506,Wed,4,United States,Delhi,Male,33.0,iOS,google,remarketing,6,2,1.76,4,0,1,0,0,0,0,0,0.19,0
101507,Tue,23,India,Hyderabad,Female,32.0,Android,organic,remarketing,4,3,10.46,1,0,0,0,0,0,0,0,37.05,0
101508,Mon,23,India,Delhi,Male,28.0,Android,google,crm_push,5,3,33.44,3,1,1,1,0,0,0,0,242.83,1
101509,Sat,2,India,Pune,Female,18.0,iOS,referral,remarketing,5,4,4.93,2,1,0,0,0,0,0,0,90.06,1
101510,Wed,10,UAE,Delhi,Female,35.0,Android,google,generic,7,2,7.0,1,0,0,1,0,0,0,0,201.38,0
101511,Sun,12,India,London,Male,41.0,Android,email,crm_push,3,1,2.91,6,2,1,0,0,1,0,0,17.88,1
101512,Tue,3,UAE,Chennai,Female,33.0,Android,meta,lookalike,7,6,3.48,1,1,0,0,0,0,0,1,54.05,0
101513,Tue,13,India,Dubai,Female,24.0,Android,google,remarketing,3,2,13.05,1,1,0,0,0,0,0,0,2.81,1
101514,Sat,21,United States,Mumbai,Female,31.0,iOS,organic,none,6,2,7.87,4,3,0,0,0,0,1,0,90.42,0
101515,Thu,10,United States,Delhi,Male,20.0,iOS,google,generic,6,2,7.97,3,3,0,1,0,0,0,0,122.6,1
101516,Mon,9,India,Delhi,Female,39.0,Android,meta,crm_push,3,2,3.15,2,0,0,0,0,0,0,0,110.2,0
